0	@candie_babay  it's ok I guess
0	is upset with emma c 
0	@donaldho yes. and now my arms and back are hurting 
0	@curlydena boo  any forren people trying from outside irish ips?
0	I'm getting irritated, my iPOD is missing 
0	At work. Today is cold but I gonna to the cine with Jess for some fun. Want a Starbucks's coffee. 
0	I really just want you to see that you're the one for me and I'm the one for you. But you won't. 
0	Going to bed early work in the morning. 
1	@CarpeDiemMag awesome. How can I feature what I'm doing in your magazine and get what your doing on my site? Let's work this out 
0	@16_MileyCyrus omg your so lucky ! i was ment to go to itunes cuz i won 4 tix .. bt cudnt make it  so thts y im desp. to go in december 
1	@MissIve @RiaSharon More like flushed than blushing but yeah--I am with you on that one! Best offer I had heard in a while. 
1	Coffee Time.  No work today. Going to see new Doc. Just catching up and reading the news. 
1	Mr. Doca Rolim no meu orkut....... 
0	@noellong WHAT!!!!???? i love whataburger 
1	@JudySL Besides it's spoken Hebrew I need help with.  &quot;Did he say come or we'll shoot, or IF you come out we'll shoot?&quot;  
1	Someone tweet me  im boreddddd
0	so i feel like crap 
1	Home sweet home.  Yay!!!
1	@insidebooks sorry 2 hear your ankle's still hurting. will it be fine at all for your run? glad 2 know speech went ok  I'm fine, too
0	@beckymayyy oh noooo. Sunday shows always start earlier. They went on at 9, and were done at 10. Sorry you missed it 
0	This is my last week at BBY  To my corporate peeps, in case you're unaware, I took the severance option and am heading back home to AU!!
1	Having a #Frankie_Valli remix kind of morning and chair dancing in the office. Mondays don't have to be bad 
1	Gonna eat some Popeye's Chicken!  @jaywhs Jay, stop copying me.
1	hannah montana = &lt;3. yeah. 
1	is enjoying this lazy day  i think i will take a nap
1	@Ivryblak my pleasure lol ain't it cool. I fuxck wit cheesy  lol so I digg it haaha
1	@tytryone @tytryone Het Ty , just hope ur having a blast over seas  Just bought my tix to see you all in Boston 
0	my cat Ty died on Wedsenday  
0	I have the sniffles  and I'm trying to shake this mini cold!
0	@rossum  didn't get it at the time so missed out 
1	@rishabhkaul ha! Yah he is totally social media savvy man. Saw on Linkedin 2. Day not far when he wil monitor us in real time via twitter 
1	aaaa I need followers on Daily Booth...Please sign up and follow  http://dailybooth.com/LawrynLoserFace
0	shares OHNO  TOTOO BA TO?! http://tinyurl.com/n7fyry http://plurk.com/p/128f5s
0	@katiekish oooh nooo, you've got it all wrong. it's making FUN of those movies! it's all just a satire. I love it. I hope you can too 
1	@iijoanna thanks 
0	Life is really starting to suck.. Severe lack of sleep is making me irritated,  
1	@markhoppus that would be me and my bff who just came to say hi. haha 
0	Going to sleep with lily and rocki &lt;3 Johnathon is too busy watching batman movies  http://twitpic.com/2y4j5
1	Pancakes!! Yessss! My tummy is happy... So is the rest of my body. 
1	@joseusa Soaping yourself is boring? lol have a good shower 
0	is annoyed that desperate  housewives isnt on tonight 
1	@meglbee I was thinking of you when I heard &quot;Waking Up In Vegas&quot; on the radio this morning! Har har 
0	Spent last night cleaning the fish tank out. Spent this morning mopping up an overnight leak. Spending next 2 hours buying new tank. 
1	I did 3 portfolios just 1 missing. 
1	@brianlogandales You were fantastic in Des Moines the other night 
0	wants more Mighty Muggs 
1	Little 5s with dee. 
1	@jmilles if you think of it, tweet how the delivery and packaging, etc of your woot is.  i'm really curious.  thanks
1	Just broke 3,000 words for today!!!  WOOT!!! 
0	So I installed ubuntu and it all looked rather lovely. Then it turns out the PC has an overheating problem  sad now.
1	Watching my daughter walk more and more every day makes me happy  I do a lot of excited shrieking
1	@TheRealJordin nice play on words, hope the concert plays out well 
0	my car is at least 30 degrees hotter than the outside world 
0	Presentation all done. Slideshare isn't importing it though... just sits there saying &quot;This is being imported&quot; - for an hour 
1	@NastyTaiBoogy Mornin TwitSis  lol
0	excpet i still cant put up a pic  twitter needs to be ablw to see me ;) !!!!!!!!!!!!
0	Vacation is over going to work in the AM. 
1	@mandyconforth I used to add a lot of cream to risotto, but I strip it back.  Still use butter &amp; wine tho 
0	@angelaseye Just saw this and I didn't get to speak to @burnrubberrick while I was in there today..  but I am going back next week.
0	Miss my parents 
0	Well, time to start prepping for work.   I will be done house sitting tomorrow &amp; back to the countryside / home. Gonna have to cut grass.
1	Losin'...and yet...still tryin? 'cause I'm Mr. Brightside 
1	BUAAHHAHAHAH! YESSS I DID IT!!! 
0	Fairly disappointed at frisbee loss... 
0	just realized my hair dryer won't work here  went out w/ a friend from last summer yesterday... lots of fun!
0	@lynzelectric i'm so blank to reply the &quot;sexy kleevhage&quot; dude  helipppppp hahahahaaa
0	@reviewerx i'm home &amp; online but i don't see you anywhere 
0	@monichung whats wrong?? 
1	@isabelledomingo They're Korean.  I love them!
1	Hey you have pic now!! Where's waldo 
1	@janinaz love this game on PS3 too ^^ i think it's my favorite  have funny time ;) take care!
0	arrived at work... @xyladevera aww...  I wanna teach a student too!
1	@zoyn LOL Someone started something like a Get Spanked Thursday Follow. I was mentioned yesterday. NOT in real life. 
1	On the plane headed to LA. Can't wait to get there. 
1	13 days to go 
0	sad convo with my 9-y-o wunderkind: 'you can't be clever &amp; popular' - he's getting wedgies and being called a nerd cos he knows stuff 
0	Watching benjamin button. Its so sad 
1	@JohannaFischlin not a problem! Thaanks for the great tweets! 
0	@thelemic Same 
0	work all day. bed. then up for work again. 
1	ooh la la William Moseley &lt;3  im ok
0	in New York without @irish_cookie     Life sucks this way
1	@garyphayes I don't know what I want. If you search SilkCharm Chocolate you'll see the recommendations... crowdsourced chocolate 
0	i wanna go home...im so sad  n no joke 
0	@aplusk @mrskutcher Have you seen MILKSHAKES247 's tweets?  It's like Twitter TV has already started. 
1	@Liiv7 comics r us on bourke st in city are good - packed with geeks but well it's a comic book store. They may be shocked to see girls 
0	@iamword I know I've seen it in action, I have a terrible fetish for fones, and was content with this G1 but now ehhh !! 
1	@xTROx all learnerd with the master: your mom 
1	my updates are unlocked 
1	doing the same thing chantal is  and francesca is still freaking out
1	had fun with Malia, Stef, and Alyson today 
0	@jersey002 oh ok just let me know. Time's going by so fast..she'll be leavin soon  lemme know!
0	i dont know what can do (: i hurt my finger 
1	swearing on twitter soothes me pretty good 
0	i got a c in my psychology test 
1	@StevenGuerrero  Just following your lead lovelies! 
1	@thakiidad lmao ur silly..im glad to hear your doin well  ..keep up the good wrk bro ! 
1	@supernova_star  - good morning - hope you are good light, down south in the H today
0	i might sign off twitter...these updates about bamboozle are very saddening... my favorite bands in my home state...and i cant see them 
1	@jasonavp but at least I saw&amp;met you at Neversaynever music festival  you guys were awesome! http://twitpic.com/4exrh
1	Zwinky has 20 million registered members worldwide! Omg 
1	heeyy how was work xx  xx
1	dear june, words can not describe how much i love you 
1	@DavidArchie HUM DO U KNOW WHAT WOULD MAKE ME THE HAPPIEST GIRLS EVER? IF U JUST MARRY ME BUT..I MEAN IN THE PLAYING WAY 
0	Have said this before, will say it again, the Megaman 9 OST is so frickin' rad! http://bit.ly/gODWu Now if I could only complete it... 
0	Have you ever tried showing someone that your great, and yet some how you come off looking like the crazy person you arent? yeah! woops.. 
1	Had an amazing time at The Summer Set! 
0	@Axelsrose *eyebrow raise, then gives you a huuuge hug* That sucks... 
0	@Angel2266  It's that article on there ;) Filan fit. No pics unfortunately  but yum images
1	@Bruno108 i went to: milan, genoa, pisa, florence, siena, rome, sorrento, capri... and i want to go everywhere! 
0	after this weird emmy news, i hope Summer will get her next Saturn 
0	My phone isn't getting texts right now which includes all of your wonderful Twits!    I miss you friends!
0	@Impala_Guy Wooow 4 - here itÂ´s nearly midday! Can imagine that you r still tired - poor little cowboy 
0	Seriously. I can't put this book down... And i really need to go to bed 
0	THROAT BURN   How does this happen?
0	Help the Backstage crew - the crew that doesn't get to go to the music fests   win a bet &amp; get some beer  by getting 1000 followers by Fri
0	@OTHWebnet ahh thankyou (: no it hasnt started yet 
0	my body is so sore  need a massage badly
0	got up 30 minites ago so this tweset mht not make mbuch sensde, me is teoresd 
1	ugh homework day. but then i get a nice relaxing week of studying 
1	Pancakes w/ granola, bacon, and cheesy eggs! All home-made!  ttyl
0	@StarSlay3r Sweet Sweet Lady Ciji, you're breaking this poor boy's heart. 
0	@TobyKeeping No, but will take it under advisement ... of course we have another yr on our contract and would be killed if we wasted it 
1	@tamireiss i'm so proud.  how bout you ship me some of that curry sauce so I can try your cooking tips first hand?! 
0	Relaxing for a change but missing most of the updates 
0	no one can hear me now 
1	@shaprepenr bring your ipod/iphone/whatever the hell you use. We'll have epic techno music today then 
0	@Dunkndisorderly Sadly my boss is back in the office today - not much festival work for me today, I fear 
1	@tommyleesaid Hookah! cool  my baby's fine! she's chillin 4 now! y so tired? im lovin my sunday funday! better than I expected!
1	Just got back from a ride.  What a beautiful night, full moon and all.  Looking forward to church tomorrow morning.  Night Sweet dreams  
0	Madee and I are nite nite We miss our Daddy 
1	On my &quot;grown folk&quot; tip.. 
1	@ColleenCoplick Good evening. Hope you have a fun weekend ahead. 
0	-messes with camera settings-      I NEED A NEW WEBCAM!!!     also, i need a hug.    post you hugging me... http://tinyurl.com/pp3qqv
0	Monday morning..bwaaah  And it's raining. Friends from out of town still here. Don't feel like getting ready for work, of course.
0	Off to the post office 
0	Fuck that. Popped the movie. I'm now watching TRUE LIFE:Im a street racer. Missing my Lil' rice rocket from back in the day.  DOHC iVTEC.
0	this summer isn't off to a great start... the weather has pretty much sucked so far and now my cat is missing..prolly won't see him again 
0	yuk yuk yuk have a horrid sore throat and feel totally crap  its not fare am going to sulk 
1	Farewell to Freedom BBQ at the 201!!! Everyone come  Don't worry about the snow! We will survive!!! YAY LETS GET LOOSE!
0	@derrickhoh Sihui went for Aaron Kwok concert. She is  why you're not attendingï¿½ï¿½
1	@EDDIEKLIVE This is random but I am dying to know &quot;What's on Your I-Pod?&quot; Would love to know what music you listen to besides LIVE, lol!? 
1	@heatherconnor You can't stop Justin Abdelkader, you can only hope to contain him  #redwings #stanleycup
1	Big shout out to Fox Hollow Coffee in Elkton, MD - they made it easier for me to stay awake overnight for #relayforlife - Thanks guys 
1	http://twitpic.com/6p4b4 - me being a cheffy girl  I hate that my eyeliner is runny ... but at least I'm a cheffy girl 
1	@samababy I am too---great event yesterday! The GC is to the salon my husband goes to so we thought maybe a family day.  THANKS!
1	hahaha sunflower 
1	@petewentz hey  how are you? when comes FOB next to germany? please soon!.&lt;33
1	I'm calming my sister down cause now she is official member of Twitter 
1	@souljaboytellem I would have to agree with you on that 
1	@JeffTheMidget sooo glad it arrived safely and soo FAST! Enjoy 
1	umm haha. just stumbled upon a 20 yr old male's myspace. profile song: jonas brothers - fly with me.  haha 
1	@xsmiileyamii That's right,girl! Ask him! 
1	cant wait for a bit of dancing on ice 2nightttt  x
0	Feels sad my best friend Skippy is not going to be in London  Thanks for ruining that T! ;)
0	Off to get tuition homework done! So many pages.... 
0	&quot;Isn't it a shame, that it's not politically correct, to be rude to people?  BOOFFFFFF!&quot;....A Posh bitch's mantra.
0	@cookingupastory: http://bit.ly/3lUnn1 Call of the Honeybees. Unable to watch as Hulu only available to US! 
0	@Kimbalicious well your not cool anymore  haha im so totally teasing you haha
1	@Old_reprobate  a trolley, plan on growing old as loudly as possible, been in training to be a baba my whole life! own many baboushkas 
0	@CaylaCheri lol, CRAP I FORGOT the concert i'm going to is on sunday, i'm so confused on the days now that it's summer hah, sowwi 
1	#followfriday I HAVE to do it this week.  @scottsigler because he just tweeted through &quot;Drag me to Hell&quot;! His books aren't too bad either 
0	why is the weather so bad in california. AND on the first day in june ? 
1	Home with Kristys parents! sitting in my room with shy waiting to get in the shower so i can wash my hair out  &lt;3 Kristy!
0	i have a caramel chocolate chip ice cream. msn doesnt work at my grandmas house.  dumb lol.
1	@katepickle jsut commented on my blog re: piggies linked you to the melbourne shelter 
0	start of summer and it's raining 
0	@Life_Stylist I remember when he use to have nick names for me too..singing to myself &quot;When its cold outsiddeeee girl&quot;  lmao
0	@coelacanths maybe our prime minister asshole ordered an underground atom-bomb experiment 
1	Start making money online the easy way! http://tinyurl.com/ll9knu - I made $13 today already 
0	cant sleep  and i have a long day tomorrow
0	I know its 12AM and H.I. aired like 4 hours ago but OMG - I thought it'd make sense for the person that died to die, but didn't expect it 
0	@rillamrilla mmm, ill have a look. i dont wanna have to wait for it to accumulate on ebay..i want it now! 
1	@asmamirza no problemo! I love all veges except ladyfingers ;) note I have chosen the work &quot;love&quot; quite carefully  so bring it on sister
0	I love that I can Tweet my thoughts without worrying about propriety. Facebook is WAY to public. I don't like hiding my true self. 
0	@ladyteruki I love this show so much  It's a nightmare...
1	watching the awesome Simpsons 
1	@xubergrood18x oh yeah! Tai!  i had them in my head all night. 
0	Nokia Messaging on the e75 has some nice features, but it's still a mess in my opinion 
1	Hey guys!!! MISS ME????? 
1	@Snowpome youll get it 
0	Sad, NYPD Pizza in Burbank closed yesterday. Just moving vans today at lunch 
0	@the_illlest: I'm sorry, don't feel bad! 
1	@_Zafrina_ i dont think itll do any good oh and Senna said hurry up ha 
0	@_hayles thinking of a celeb/hollywood fancy dress theme. want a marquee but its so expensive 
1	going to eat some Ramen Noodles!!  YAY
1	@straightstreet Thanks for including me in your follow Friday 
1	Photo: â¦. went to the mall yesterdayâ¦ and took some picutures that caught my attentionâ¦.Â  have a look  http://tumblr.com/xns224zok
1	@AshleyBee25 Oh fo Sure. 
1	These are the moments I want to last forever 
1	@cozylady or a xanax, lol. Power going out mid-song is probably stressful. 
0	Heading to the airport. My top highlights/memories from E3 coming soon. ... Just realized I didn't get to meet @samhouston. 
1	Oh wow ~ @no_ware_land @FitzgeraldKC @jazzbird2100 and I are having lemonade on the porch! Music is playing ~ beautiful! (big smile) 
0	@MmmBaileys no make cry! make you me cry! 
0	i should be asleep. but i keep having to come back in here and listen to the &quot;before the storm&quot; preview. i'm still so sad about it all. 
0	@RockIt_Man Oh no. 
1	@futuristicplans Now, however, we are not. 
1	@Aythem It changes things, and then goes on to say that it changes things since it's an alternate timeline.  Brilliant 
0	eh no riding today 
0	I might not b going to grad nite. 
1	SO not tired. Updating my ipod. And burning him a CD. Goodnight 
1	@jaeho9kim GM fosho... wait, too late! 
0	@adriane_says definitely bout the glowsticks n trance music, and lmao at the weed smokin cant roll, sht thats me 
1	http://brainz.org/25-body-hacks/ These are cool - the inappropriate laughter part soooooo valid 
0	@wlauw gahh... gotta love monday, eh?  I hate it though
1	@kingdomgamer hey! 
0	is going to be in Austin for one more day,yay! give me any excuse to stay back and not leave 
0	is so missing HOME!!! 
1	ughhh I'm finna get in da shower 
1	@PascaleDeBom :') I wanna know who made that one 
1	Only one more exam to go tomorrow 
1	Guys....for the ultimate secrets on blogging &amp; money making online, Jason @johncow is the go to guy! Follow him n do visit his site 
0	Just got done raising my bike up...  It sucked!!!  Now I have to get ready for work.  
1	My regex days are over, thanks to Roy Osherove and Joshua Flanagan - Linq to RegEx + Readable Regex : http://tinyurl.com/6hd8s8 - nice. 
1	is listening to Jello Biafra at work. 
1	For #exploracoeur #experiment, @Luisetti is added here : http://bit.ly/4gBnH . Use the 2 links on your line and start your experiment 
0	where is my Ciao! ? i've asked a long ago and nothing till now... 
1	is still loving the fact that Jo found a sachet of 'Spicy Jamaican Cock Soup' in a shop in Tunbridge Wells. How to top that gift.. Ellie? 
1	@TheDemonInside i'll join... I will go up at 5 o clock in the morninf  or at 4 XD
1	@_JAYYTEE YUUPPP  ii gotta suitcase for each type ah item yo...(1) Shirts &amp; SOME hoodies..(2) Jeanz (3)Kicks pt.1 &amp; 2
0	the mailman would do that to me. 
0	its raining like super heavy  badtimes
0	Day 2 of orientation starts tomorrow. Gotta wake up early 
0	I didn't belive it till I saw it myself. Goldstar go siezed by tha pigs. Aint nuthin nice. @SusanCastillo  sad sad nite.
0	This sucks!!  I wish I wasn't sick, I wish I wasn't sick....... *clicking heels together 3 times* I wish I wasn't sick...............
1	@npeep being an adult is so much cooler. i'm pretty sure last night would not be allowed if you were in high school. :x  ily!
0	@jpadamson I certainly know the feeling. Wesley is sleeping and I want to go get something to eat but I only have $4.38 in my account 
0	Not looking forward to work tonight. 
1	@MCHammer can't wait for your show to start! Looks like the kids might steal the show! 
0	I hate sore throats. 
1	Cooking with @KariOlnes  
1	hey twitters,how are you everyone??? I'm good    
1	@RyanSeacrest Watching u now on conan from oregon. Didnt know you were a chunky lil boy  you are gorgeous, chunky or not. love ya ryan!!!!
0	Today I,m going to chill....haha. Because I,ve a mussel ack all over  Food yesterday was succes(delicious meatballs) mjammm
1	I have realized that the pen is mighter than the sword cuz u can kill someone with a sword but it is more memorable 2 kill with a pen lol 
1	Waiter please bring another bottle of champagne this way!! A.sap 
1	gayle's over, playground time. 
0	Saturday- 8:58 am: coffee- check, screamed at kids- check! 
1	Lee Ann Womack was an unexpected surprise to start 
0	I miss my best frnds.  cnt my cusin cum home 4 just 1 wk? hehe
0	I hope the plane was abducted by Time Lords or something happy like that 
0	@trxiegirl71 -sorry about your guinea pig 
1	think if we would have won eurovision we would have put millions of pounds of tax payers money in 2 hosting it next year! Thank fuck 
1	going to the beach.  like, into the actual ocean. 
1	Going for ICT in a few hours. First in 5 years. Yay, I guess. 
0	I will forever be on Team Lauren. Why couldn't the new season of The Hills follow Lo or Audrina instead of Kristin?  
0	fuck exams, i want to get drunk 
0	there must be another way to fall asleep without tiring myself.. 
1	@nikkisavage ohhh i am! when no doubt comes on. next is TBS  kicking it with hot chocolate.... this is the life haha 
0	@marcfonteijn Darn ... got a conference call this evening &amp; won't be able to make it to the service design drinks 
1	@_BellaCullen18_ hey Bella 
1	@Aznchica2002 most ive met are Filipino artists.. but Anoop is a much much MUCH bigger deal! lol.. 
1	@RealTalibKweli: #2pacbirthday I'm with you. He was a huge influence on the world, the industry, and not to mention, me.  RIP 2Pac.
0	@sup9412 i &lt;3 @TraceCyrus 
0	@CMCx shit. mine kills too though.  i seriously feel like crying.
0	flight  OfficeSuitesRDUcool is down with Office Suites Executive Suites, Office Space, Virtual Offices, Meeting Rooms, RDU, Raleigh Durham
0	@CrunchyK Donnies goin to the waffle house again...wish i were there   
0	My power just went out.. And didn't come back on 
0	A case of mistaken identity or plagiarism?... My Design: http://yfrog.com/0econcepth prospects new website http://tinyurl.com/mwur8t 
0	@LVM5 ate slept well woke up in agony tho off out for a walk as that usually helps 
0	I need a good pair of dark, straight or slightly flared jeans. I can't find any 
0	@jewelsmyfav @summerwalker let his old ass stand then I hope that's the only seat available for his entire ride! Smdh... I'm digusted! 
0	Leaving our resort and ready for a day of traveling. Can't believe the week is over 
1	@rachellondon Lol, I llove the song 'I'm Blue' 
0	@KarsentheSlater I'm getting pissy lately - I know I make mormon jokes at you - I'm sorry. I hear mormon jokes now and I feel bad. 
1	@davidismyangel @Hatz94haha i totally agree lol! but did u hear what daniel just wrote! if anything weird comes up its not them!!! 
1	Woohooo! I lost 6lbs since my last weigh in. Operation &quot;Get It Right Get It Tight&quot; is in full effect 
0	@peterfacinelli aww...that sucks 
0	 what the fuck
0	ive been feeling sick the past few days 
1	@triciacalma lol. aside from the Davids, he's my other guilty pleasure. 
1	Feeling like a bit of Laksa at our favourite Laksa place 
1	Brandyn and I have the best phone convo's or so i think.  night, world.
0	@Twisuz what's going on? 
0	In Lahore..finally understand what load shedding is all about 
0	thinking about my nana 10 years tomorrow  and tomorrow NKOTB in boston
1	Just back from trip to Kyiv. A little freaked out 
0	Oh no Pleasure P is not tall 
1	@monkeyca bless you 
1	@princesspinky89 Enjoy it! 
0	interview went gud, but not sure the job is rite 4 me tho 
1	@awaman sort of. kind of. not really. but, it's nothing to worry about. 
1	@pjhelliar Many happy returns Mr Helliar. What the hell does that even mean? Many happy returns??? Oh well, happy birthday then 
1	Qt inlaws. Going to take pics ready for tom as on photography course. Pics to follow 
0	doing maths 
1	@tylershields just went to your website..yes please more Matt Dallas! 
1	@mckinnissb7404 ah well.. least you got it worked out 
0	Going to bed...so tired. work was torture. 
1	Morning Twitterworld. Have a great powerful Moosey day  SMILE.
1	@neilhimself I love the fact @scalzi calls you a quasi-celebrity - you with 500,000 followers and everything! how rude, LOL  
0	I have the urge to watch Twilight...but I'm craving New Moon 
0	@NaTTyBOY1 LMAOOO, hey thats a serious matter lol jokes, haha everyone missed it 
0	my legs hurt so bad.  
0	is totally forgot I have to meet Mrs. B....this Mon.  http://plurk.com/p/11n1ec
1	Results for my final exam essay: B+(12/15 Pts.) - Thanks again to @magnus55 @TGWTG @cinemassacre and all other helpers/ material makers 
1	I can't wait until i get home and eat my denny's 
0	I still don't what I should do in here 
0	Maybe it wasn't so good to try to cut back on caffeine the day I didn't get much sleep, and a Monday to boot. Massive headache now. 
0	@LisaBroad ok, i'll give you a ring on Sunday pm. No can't make the picnic -at P&amp;Ps party all day &amp; loads of maths work to do 4 uni 
1	Over Neil Young gedroomd suprisingly 
0	@TheRockwell idk where to send it  *pouts* *shrugs shoulders*
1	Testing the next release of Contiki ECM. It's gonna be a great one 
1	Sync-y posts... intrigues me 'cause I'm a Libra   Also in those posts: &quot;like bees to honey,&quot; &amp; I just had some honey  (local, raw)...
0	@jonnysmash123 You made 1500?? Duuuude wtf!! I hate you bro  xx
0	O, How i miss my mommy wish she werent all the way in the &quot;A&quot; 
1	 i Call you
0	@blaqrainbow Awww! I hope you feel better. I can imagine how you feel 
1	@Domix3xo not really but NERDs are cool like *ahem pharell  hahaha!
0	My invisibleSHIELD has gone a yellow pissy colour! Don't look good! 
1	Just finished eating some Viet food; I'm sooo full! 
1	@prangz @libertygrrrl @Sir_Almo free chocolate http://tinyurl.com/dym8s5 check it out and come play with us   pls rT
1	@fourfeetnineaud Still look just as good,no worries! 
0	@MissBlacko They Didn't   it was a
0	ive lost my profile picture 
0	got my Think Tank Change Up exchanged for a new piece today. this makes it the third TTP bag i've returned for neoprene stiching problems 
0	Ugh..my phone is messed up AGAIN! no phone tonight or tomorrow.  
0	@DeiondraSanders u got all hollywood on me..u dont hit me up no more 
1	@QueenofScots67 now that's more like it yum yum 
0	maths c4 was shit    goodbye exeter..
1	I see dolphins playing in the surf. All is good in the world 
0	@SuperWiki SPN season 4 has commentary! yes!  Hated that season 3 had no commentary. 
0	@moramo sorry hun, my web connection is a total mess 
0	such a nice night but here i am studing  mmkayyy
1	@beckuhk http://twitpic.com/6v248 - iiii loveeee it   
1	@MsGourmet That picture is amaaaaazing.  I can taste it from here 
1	@k8dt I'm good thanks. Just waiting for youngest to be seen by hospital outpatients very long queue. Still chasing my recording friend 
1	@andtheniwaslike @sailorlegs OMG yes (re: dance offs)! It's going to be tough beating the dance off in Seattle, but I think we can do it. 
1	Devon sawa is on tv.... Such... A... HOTTIE 
0	afaik wished she had more twitter friends! 
0	lilly keeps growling/hissing at me  either she doesnt like me or she doesnt remember me D:
1	@iB3nji haha go for it - ill enjoy it for sure! 
0	@glennmarsalim A friend of mine lying in the ICU now.Sm ppl have a strange fascination with seeing ppl in distress 
1	Why would we joe? And happy belated birthday 
1	@kairex @rachel1977 we need a damn Chicago Barcade!! 
0	Feeling just a wee bit bummed that I don't live in L.A. 
0	Missed the lowrider show 
0	awwww........ classes starts on Monday  buh-bye summer!!!!!!  uwaaaaaaah......!
1	@tsktsktsk have a laptop in the drawer I was going to fix last year. 
0	Greenie01That's not fair!! 
0	nervous about tomorrow.  
1	just added twitter to my favorites 
1	had fun with Mew in the garden! Sun's nice, too! 
1	@trent_reznor - 
0	im going to go and take a hot bath for an half and hour to an hour and then to bed...i have school in the morning..didn't get to see adam 
0	@necolebitchie ...awe why  Be safe anyways.
1	sry missed posting cause being so busy  spring sucks, everywhere it rains
0	but i lost 
0	@Kornglish sadly, prob not  dtrix posted that he was teaching a class @ quest tonite.. so i guess they just went to the red carpet &amp; left
1	Good morning, peeps! 
1	Why hello there 
1	@johnnathaniel oh BTW heard it was your birthday so happy birthday!  26 right? I'm turning 18 at the end of the summer ;p can't wait ha!
0	can't find a date for step 1 ANYWHERE.  and i'm leaving for the cottage for 2 days..
1	@esmrinoa Don't worry hun.. I'm sure he's okay.. 
1	@richard_henry twinnings early grey. 
0	@zackalltimelow pleasepleaseplease dont come to ireland from the 10th-24 
1	@baconchips It gets more and more implausible! Just when you think they can't come up with more twists and turns, they do. Yes, heaps fun 
1	@sheb57 its great 
0	@InLuvwithJON LOL, yah we don't need you orange for Tinley  You are lucky that you are able to tan, it sucks being as pale as we are 
0	I have just voted for the Teen Choice Awards it was soo hard  But i Did It  And i will do it everyday 
1	Had lots of fun in the sun and also got lots of film type work done 
1	working on her history final! 
1	@yumecouk haha, nice wheels. Victoria will be doing her own peddling thankfully, the boys will get the free ride 
1	@lauraocl oooh, but ew nooo, i don't see it anyway lol, kellan is gorgeousssss!! 
1	chillingggg  reading... perfect weather!
0	I hate being tan!! Ugh!! And sunburnt nose.. I don't want skin cancer 
0	Recovering from last nights antics. Canny smoked today 
1	Driving was great today, much unlike my past few lessons. I'm in a good mood now  - http://tweet.sg
1	@chynadoll_71 ur so sweet. i'll be back at 100% in no time (i hope) thanks 
1	MOVING MOVING MOVING!!!!  anyone wanna help? Call me! 
0	waiting 450 to respawn 
0	@citystarr im never on your ff ...i thought we were tight??? now i feel like fisher after the game... always missing u 
1	ahhhh ive returned from the gym........... now for dinner  good times
0	@GUSXXX Thats cool and all, but im literally freaked out right now.  i will not sleep tonight.
1	@iamlauren g'moorning dear. 
1	@LudaDrummond Thanks Luda. I will. I appreciate you sharing. 
1	ha. that definitely made my day. 
0	Back to business as usual after Francesca leaves for Cali tomorrow   (a.k.a. I don't have to live on red bull/rockstar anymore)
0	Working till 2pm 
0	One more dance left  then out 2 eat with my family cuz there awsome 4 comin 2 it!!!
1	well...another day of no sun! Guess I'll do some job/house hunting and maybe make it to a tanning bed &amp; mall lataz! 
1	@mikedmerrill Hey Mike! I have been. And I will be traveling again next week to London for http://budurl.com/zdqn FUN 
0	oh hell no @lurvjessica   you overtook me yet again, but at least i know my friends combined score is over 600 k now
1	candice, im in love with you! 
1	@kaylaxbrittany and a decent part of now. Just saying you've been around for a long time 
0	@contentcottage very cold here too - even poppy slept in later then usual! just gave in and cranked up the heat. I had to 
1	@parallelworlds You can do it Simon!  Lol.
1	@Flowers24Hours so you didn't need a business case to use Twitter - not bad 
1	@lbaumann Thanks I'll try that 
0	Tummy flu / bug since 3 am- I feel like road kill. 
0	Up. Walking. Hungry. All good signs. Looking around @ 2 much 2 do. 
1	@bathory_79 i'm afraid i don't follow ..at all 
0	@eve76 but even with lasering she'll be so scarred  how anyone could do that is beyond me. and so young, she is only 18!
0	@SongzYuuup you've been quiet 
0	wishes mish would move here 
0	ugh my legs hurt soo bad  cant sleep because of it
1	@teez707 yessir I did...talked to em on the phone n everything. im on it!!!! lol we gotta plan worked out  thanks for lookin out
1	@Smlsound yay! im so proud of you 
0	Time for german revision! 
1	@DavidArchie Hehe, watching American Idol now, I so miss Jordin singing! 
0	Python is Easy to Learn! But hard to Use 
1	@VeexVenom OMFG. I HAVE AN IDEA FOR A NEW FIC! O.O well... not an idea as much... more like a title that i can work on... LMAO!  AAH F.F!
1	Monday coffee 
1	got the jager...drank the jager..played games..got drunk.. no hangover yes! ;] making kookies today wif heartless  
1	@mileycyrus and @ddlovato it would be so awesome to meet and pray with you/them... what a wonderful day that would be! 
0	Will this bloody lurgy never end 
1	@MacyCan SPIDER MONKEY!!!!!! Ps pickle = the hulks penis js 
1	Summer time ball 2moro!!! Can't wait    ahhh ! X
0	@BrakeL8Turn no, but did you see  http://is.gd/13SiO - I wonder how bad it will be  they should build an API for the data
1	Delicious, added the first strawberries from the garden to my breakfast 
0	Soo poor.. tried to substitute froyo with supermarket yoghurt drink 2day. doesn't work  So now opting 4 another cheap froyo: JCo. Not baad
0	@MissMary aaah I'm akready @ work. 
1	Sup everyone? I'm giving my new followers free Katy Perry ringtones. Get &quot;Hot N' Cold&quot; and more just for following me 
